"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"21","GPT-4 Vision","drop","P5",334,0.82640119760479,0.787425149700599,0.865269461077844,1,1,1,0,0,0,0.82640119760479,0.787425149700599,0.865269461077844,1,1,1,0.904816302891969,0.88107202680067,0.92776886035313,0.5,0.5,0.5,"Age","44-70"
"22","GPT-4 Vision","drop","P6",312,0.82986858974359,0.78525641025641,0.871794871794872,0.996247758364361,0.988232969076959,1,0.0375453726111111,0,0.0980392156862745,0.831352079374108,0.787096774193548,0.874203661445908,0.996247758364361,0.988232969076959,1,0.906201045224031,0.879268364205073,0.93127147766323,0.516896565487736,0.496225334869653,0.547103899030877,"Age","44-70"
"23","GPT-4 Vision","drop","P7",338,0.830520710059172,0.78698224852071,0.869822485207101,1,1,1,0.0168149471160294,0,0.06,0.830028289024957,0.786350148367952,0.869436201780415,1,1,1,0.906976573922405,0.880398671096346,0.93015873015873,0.508407473558015,0.5,0.53,"Age","44-70"
"24","GPT-4 Vision","drop","P8",337,0.828587537091988,0.789317507418398,0.866543026706231,0.996394058443668,0.989089913735899,1,0.0172412743653912,0,0.055575117370892,0.830561862511298,0.791666666666667,0.869436201780415,0.996394058443668,0.989089913735899,1,0.905822453221305,0.882245593993427,0.928489234395079,0.506817666404529,0.496295605306799,0.526559608508685,"Age","44-70"
"25","Gemini Pro Vision","drop","P1",338,0.801650887573965,0.763239644970414,0.843195266272189,0.924595197625785,0.892190634109812,0.953912507078715,0.204174969432117,0.106382978723404,0.316686507936508,0.849542605331328,0.813552617464064,0.888157894736842,0.924595197625785,0.892190634109812,0.953912507078715,0.885309229884463,0.859154317207593,0.912114930398512,0.564385083528951,0.515905368535208,0.620289098266841,"Age","44-70"
"26","Gemini Pro Vision","drop","P2",338,0.759076923076923,0.71301775147929,0.801849112426035,0.870002764936824,0.829168740512157,0.90659686734229,0.225107422434525,0.122436535589846,0.340535583272194,0.843825440647396,0.801999188331355,0.88172603046595,0.870002764936824,0.829168740512157,0.90659686734229,0.856517367657856,0.825044889502762,0.885027402729384,0.547555093685675,0.490533672721743,0.610167907883345,"Age","44-70"
"27","Gemini Pro Vision","drop","P3",338,0.823381656804734,0.77810650887574,0.86094674556213,0.96424444653703,0.941565542668958,0.984618320610687,0.138622972298827,0.0555555555555556,0.233478260869565,0.844741953970068,0.802469135802469,0.881794098386681,0.96424444653703,0.941565542668958,0.984618320610687,0.90039845661582,0.871527777777778,0.92334032219258,0.551433709417929,0.508500631242454,0.60188848105165,"Age","44-70"
"28","Gemini Pro Vision","drop","P4",338,0.751381656804734,0.707100591715976,0.798816568047337,0.846085065012932,0.80210323889222,0.888486162742668,0.294289873532076,0.183295454545455,0.40625,0.852587062661145,0.80934838701477,0.893997124139176,0.846085065012932,0.80210323889222,0.888486162742668,0.84909101619217,0.81578947368421,0.880288299764457,0.570187469272504,0.512674284192852,0.629160883465694,"Age","44-70"
"29","Gemini Pro Vision","drop","P5",338,0.781420118343195,0.736686390532544,0.825443786982249,0.90404691166649,0.866438047079769,0.935023894242007,0.190436776113336,0.0952156334231806,0.295112325440194,0.843283497368633,0.799352209630808,0.8841155224794,0.90404691166649,0.866438047079769,0.935023894242007,0.872425641452418,0.841918294849023,0.900840336134454,0.547241843889913,0.496492129778349,0.601156359468182,"Age","44-70"
"30","Gemini Pro Vision","drop","P6",338,0.76635798816568,0.72189349112426,0.810724852071006,0.910726815302154,0.877677037474498,0.94159072516801,0.0689103905046997,0.0156189903846154,0.145846036585366,0.825322721475354,0.783164601430761,0.866051486819894,0.910726815302154,0.877677037474498,0.94159072516801,0.865727359835426,0.835656609421774,0.894756480754124,0.489818602903427,0.455201324128274,0.529010418308165,"Age","44-70"
