"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"38","Gemini Pro Vision","drop","P4",37,0.761135135135135,0.621621621621622,0.891891891891892,0.583559040246882,0.352941176470588,0.80952380952381,0.948328359975975,0.818039772727273,1,0.922397580021458,0.733333333333333,1,0.583559040246882,0.352941176470588,0.80952380952381,0.708067642218985,0.5,0.88,0.765943700111428,0.63982196969697,0.89327485380117,"Brightness","medium"
"39","Gemini Pro Vision","drop","P5",37,0.673,0.513513513513513,0.810810810810811,0.365617623474419,0.153846153846154,0.578947368421053,1,1,1,1,1,1,0.365617623474419,0.153846153846154,0.578947368421053,0.526092435404913,0.272424242424242,0.733333333333333,0.682808811737209,0.576923076923077,0.789473684210526,"Brightness","medium"
"40","Gemini Pro Vision","drop","P6",37,0.789243243243243,0.648648648648649,0.918918918918919,0.589684159655164,0.363545454545455,0.818181818181818,1,1,1,1,1,1,0.589684159655164,0.363545454545455,0.818181818181818,0.734929738645702,0.533235294117647,0.9,0.794842079827582,0.681772727272727,0.909090909090909,"Brightness","medium"
"41","Gemini Pro Vision","drop","P7",37,0.837513513513514,0.702702702702703,0.945945945945946,0.736007270350018,0.55,0.933333333333333,0.945679954632795,0.823529411764706,1,0.933721518530414,0.75,1,0.736007270350018,0.55,0.933333333333333,0.818850454416331,0.666666666666667,0.944517543859649,0.840843612491407,0.720585951772013,0.947434210526316,"Brightness","medium"
"42","Gemini Pro Vision","drop","P8",37,0.758756756756757,0.621621621621622,0.891891891891892,0.63297434307144,0.4,0.842105263157895,0.890671180228366,0.727146464646465,1,0.858097608188352,0.636363636363636,1,0.63297434307144,0.4,0.842105263157895,0.721831181394035,0.518458781362007,0.875,0.761822761649903,0.623457732873851,0.886817810457516,"Brightness","medium"
"43","GPT-4 Vision","drop","P3",38,0.792236842105263,0.657894736842105,0.894736842105263,0.716219240089133,0.523809523809524,0.888888888888889,0.885770867026738,0.714075630252101,1,0.884800923757385,0.705882352941177,1,0.716219240089133,0.523809523809524,0.888888888888889,0.787786961986078,0.628482142857143,0.909090909090909,0.800995053557935,0.659412055335968,0.91304347826087,"Brightness","light"
"44","GPT-4 Vision","drop","P4",38,0.792105263157895,0.657894736842105,0.921052631578947,0.718685130869487,0.523809523809524,0.9,0.883307649209273,0.7,1,0.885614635181192,0.714285714285714,1,0.718685130869487,0.523809523809524,0.9,0.78888084587266,0.636308203991131,0.919022869022869,0.80099639003938,0.679251195427666,0.920038461538461,"Brightness","light"
"45","GPT-4 Vision","drop","P5",38,0.738263157894737,0.605263157894737,0.868421052631579,0.575409160289583,0.349583333333333,0.789473684210526,0.939691919294418,0.8,1,0.923611892881763,0.764705882352941,1,0.575409160289583,0.349583333333333,0.789473684210526,0.702404778345474,0.5,0.857305194805195,0.757550539792,0.631578947368421,0.869631642512077,"Brightness","light"
"46","GPT-4 Vision","drop","P6",38,0.76271052631579,0.605263157894737,0.894736842105263,0.619399095836587,0.399782608695652,0.826086956521739,0.941102178960082,0.8121875,1,0.929843378567335,0.777777777777778,1,0.619399095836587,0.399782608695652,0.826086956521739,0.737914928044983,0.545454545454546,0.888888888888889,0.780250637398335,0.644404761904762,0.895868055555555,"Brightness","light"
"47","GPT-4 Vision","drop","P7",38,0.789763157894737,0.657894736842105,0.921052631578947,0.712478171075242,0.521195652173913,0.9,0.885054011368972,0.722222222222222,1,0.883371567552674,0.714285714285714,1,0.712478171075242,0.521195652173913,0.9,0.78440549170841,0.628482142857143,0.91304347826087,0.798766091222107,0.670980201863354,0.917432773109244,"Brightness","light"
"48","GPT-4 Vision","drop","P8",38,0.740263157894737,0.604605263157895,0.868421052631579,0.669037297791208,0.45,0.88,0.828362885147076,0.636363636363636,1,0.827910045114408,0.624759615384615,1,0.669037297791208,0.45,0.88,0.734698966890054,0.5625,0.882387140902873,0.748700091469142,0.605246963562753,0.878297101449275,"Brightness","light"
"49","Gemini Pro Vision","drop","P1",38,0.7895,0.657894736842105,0.895394736842105,0.714266130826188,0.5,0.9,0.880985498538256,0.705882352941177,1,0.879843909100501,0.6921875,1,0.714266130826188,0.5,0.9,0.784149258909282,0.620689655172414,0.91304347826087,0.797625814682222,0.662464985994398,0.913134057971014,"Brightness","light"
"50","Gemini Pro Vision","drop","P2",38,0.815736842105263,0.68421052631579,0.921052631578947,0.666424484062273,0.45,0.857142857142857,1,1,1,1,1,1,0.666424484062273,0.45,0.857142857142857,0.795038299062466,0.620689655172414,0.923076923076923,0.833212242031137,0.725,0.928571428571429,"Brightness","light"
"51","Gemini Pro Vision","drop","P3",38,0.792184210526316,0.657894736842105,0.921052631578947,0.716464543358474,0.521195652173913,0.9,0.885219100278993,0.722222222222222,1,0.884906038827475,0.699807692307692,1,0.716464543358474,0.521195652173913,0.9,0.7875062226037,0.615217391304348,0.916666666666667,0.800841821818734,0.667615384615385,0.919444444444444,"Brightness","light"
"52","Gemini Pro Vision","drop","P4",38,0.790026315789474,0.657894736842105,0.894736842105263,0.71336861162421,0.5,0.900119047619047,0.884266331774234,0.705735294117647,1,0.883239074755405,0.705882352941177,1,0.71336861162421,0.5,0.900119047619047,0.784309028159617,0.615384615384615,0.90478436657682,0.798817471699222,0.659420289855073,0.904828042328042,"Brightness","light"
"53","Gemini Pro Vision","drop","P5",38,0.733447368421053,0.578947368421053,0.868421052631579,0.566899556385986,0.368421052631579,0.77797619047619,0.93986905439932,0.8125,1,0.920844941081226,0.75,1,0.566899556385986,0.368421052631579,0.77797619047619,0.695797206683218,0.514285714285714,0.857142857142857,0.753384305392653,0.628982158080624,0.868421052631579,"Brightness","light"
"54","Gemini Pro Vision","drop","P6",38,0.765684210526316,0.631578947368421,0.894736842105263,0.622231907224967,0.416544117647059,0.8335,0.943314603987157,0.8125,1,0.931214464684782,0.769230769230769,1,0.622231907224967,0.416544117647059,0.8335,0.740342672015264,0.559888888888889,0.894736842105263,0.782773255606062,0.657562758799172,0.900014204545455,"Brightness","light"
"55","Gemini Pro Vision","drop","P7",38,0.786131578947368,0.657236842105263,0.894736842105263,0.709385235565141,0.5,0.894736842105263,0.87984713553269,0.692307692307692,1,0.880272057772622,0.705735294117647,1,0.709385235565141,0.5,0.894736842105263,0.780976638475781,0.605909090909091,0.905746140651801,0.794616185548915,0.659881711855396,0.907771915584416,"Brightness","light"
"56","Gemini Pro Vision","drop","P8",38,0.739684210526316,0.605263157894737,0.868421052631579,0.668615432196393,0.454545454545455,0.869565217391304,0.827395261938983,0.625,1,0.826705824790217,0.615277777777778,1,0.668615432196393,0.454545454545455,0.869565217391304,0.733822395785976,0.559888888888889,0.878048780487805,0.748005347067688,0.605555555555556,0.879710144927536,"Brightness","light"
